,Point,Class1 Parzen,Class1 kNN,Class1 Prior,Class1 Posterior Prob Parzen,Class1 Posterior Prob kNN,Class2 Parzen,Class2 kNN,Class2 Prior,Class2 Posterior Prob Parzen,Class2 Posterior Prob kNN
273,"6.715486862, 6.541010086",3.3699960268066785e-168,0.0027427328246042953,0.5,0.0013713664123021477,0.0013713664123021477,0.03991653281614937,0.07842104648430312,0.5,0.03921052324215156,0.03921052324215156
274,"6.164816489, 5.975057578",8.87210093327086e-151,0.0028889318455694664,0.5,0.0014444659227847332,0.0014444659227847332,0.012851805402432517,0.04133258340436304,0.5,0.02066629170218152,0.02066629170218152
275,"6.777201545, 6.127591794",4.604189961586157e-165,0.0027736691897024494,0.5,0.0013868345948512247,0.0013868345948512247,0.017618719831237528,0.04450831501193763,0.5,0.022254157505968816,0.022254157505968816
276,"7.831788649, 8.535482887",7.851211663366768e-218,0.0024237504628381863,0.5,0.0012118752314190932,0.0012118752314190932,0.04339805433146957,0.0947190109672409,0.5,0.04735950548362045,0.04735950548362045
277,"5.607874899, 6.559863648",7.051136334265526e-146,0.00292857662665707,0.5,0.001464288313328535,0.001464288313328535,0.022123186041400136,0.04668608876368132,0.5,0.02334304438184066,0.02334304438184066
278,"7.719819093, 6.422874088",4.654254698079976e-189,0.002604263514018095,0.5,0.0013021317570090475,0.0013021317570090475,0.026272039378538385,0.054945100026554804,0.5,0.027472550013277402,0.027472550013277402
279,"5.722276373, 7.907704267",2.255425882696897e-163,0.002783056865287378,0.5,0.001391528432643689,0.001391528432643689,0.019397231992403986,0.04767982052042496,0.5,0.02383991026021248,0.02383991026021248
280,"7.720461414, 7.441187595",4.6618958931394696e-201,0.0025158277123331152,0.5,0.0012579138561665576,0.0012579138561665576,0.04907984105661661,0.10764034963396861,0.5,0.053820174816984305,0.053820174816984305
281,"5.694993024, 8.735718021",1.981265373619399e-173,0.002688566246336456,0.5,0.001344283123168228,0.001344283123168228,0.004820512184292038,0.029547422419740062,0.5,0.014773711209870031,0.014773711209870031
282,"7.277021206, 7.16185188",1.3834137339307822e-187,0.0026015580590317646,0.5,0.0013007790295158823,0.0013007790295158823,0.05963053383409138,0.08413371705231662,0.5,0.04206685852615831,0.04206685852615831
283,"7.145882495, 8.603004478",8.813417105547584e-203,0.002508013853179511,0.5,0.0012540069265897554,0.0012540069265897554,0.02958766308859886,0.06100531525720313,0.5,0.030502657628601566,0.030502657628601566
284,"5.515536949, 7.792771984",7.589571584660388e-158,0.00282934862417125,0.5,0.001414674312085625,0.001414674312085625,0.018700684220582794,0.04501583820416852,0.5,0.02250791910208426,0.02250791910208426
285,"8.926315301, 8.776504989",3.832794021448873e-248,0.0022760309541389567,0.5,0.0011380154770694784,0.0011380154770694784,0.022099510330289857,0.04992310231730332,0.5,0.02496155115865166,0.02496155115865166
286,"6.603555107, 7.557127003",1.3052423970319834e-177,0.0026752520787296295,0.5,0.0013376260393648148,0.0013376260393648148,0.05848667072633224,0.09902193344108111,0.5,0.049510966720540554,0.049510966720540554
287,"8.451388788, 7.666541803",3.2255370426736316e-221,0.0024041960449688034,0.5,0.0012020980224844017,0.0012020980224844017,0.025912368735852755,0.05405698676084475,0.5,0.027028493380422375,0.027028493380422375
288,"8.814467253, 9.36107505",1.1098939968975104e-253,0.00225111941677829,0.5,0.001125559708389145,0.001125559708389145,0.015065631245115407,0.04758208859229495,0.5,0.023791044296147475,0.023791044296147475
289,"5.791521657, 7.151209304",5.32573689529328e-156,0.002847975528792761,0.5,0.0014239877643963804,0.0014239877643963804,0.03560976920570704,0.07394521351078467,0.5,0.03697260675539234,0.03697260675539234
290,"7.318435779, 6.285063498",1.6663377831907396e-178,0.0026767114580749846,0.5,0.0013383557290374923,0.0013383557290374923,0.02365030253550529,0.05349134619134431,0.5,0.026745673095672155,0.026745673095672155
291,"5.455048745, 7.29371929",6.862299407739785e-151,0.002893340291519669,0.5,0.0014466701457598345,0.0014466701457598345,0.024195297056977427,0.054502585307267204,0.5,0.027251292653633602,0.027251292653633602
292,"5.127929346, 7.27963658",2.2322447340084135e-144,0.0029548724821155093,0.5,0.0014774362410577546,0.0014774362410577546,0.018526761067861816,0.044111324005766554,0.5,0.022055662002883277,0.022055662002883277
293,"3.766544702, 7.462999486",6.785008169884245e-122,0.003177031769507968,0.5,0.001588515884753984,0.001588515884753984,0.004489831295248716,0.029420582037184263,0.5,0.014710291018592132,0.014710291018592132
294,"5.796475214, 6.857347624",7.768678801888983e-153,0.002868779412867751,0.5,0.0014343897064338755,0.0014343897064338755,0.03228258937903162,0.06581767154060046,0.5,0.03290883577030023,0.03290883577030023
295,"7.541233959, 7.430266896",8.122363711126601e-197,0.0025406187598907733,0.5,0.0012703093799453866,0.0012703093799453866,0.05415886294123349,0.1097875072356292,0.5,0.0548937536178146,0.0548937536178146
296,"4.024139945, 5.912546601",1.4928909312669207e-110,0.0033356183913548247,0.5,0.0016678091956774123,0.0016678091956774123,0.005758059292447003,0.031892050837056436,0.5,0.015946025418528218,0.015946025418528218
297,"7.864503385, 7.810366112",4.2627966196346926e-209,0.0024700146046407407,0.5,0.0012350073023203703,0.0012350073023203703,0.04283077449306331,0.07302183338638478,0.5,0.03651091669319239,0.03651091669319239
298,"7.472791433, 7.556825588",7.7449835274416e-197,0.0025402103748034923,0.5,0.0012701051874017461,0.0012701051874017461,0.054449550826955885,0.11133782473971897,0.5,0.055668912369859484,0.055668912369859484
299,"9.660730925, 7.613487277",4.346360514819789e-251,0.0022680841938097786,0.5,0.0011340420969048893,0.0011340420969048893,0.0033329115613729156,0.0281497133684797,0.5,0.01407485668423985,0.01407485668423985
300,"5.692664837, 6.594293258",6.571670617666363e-148,0.0029095990548217657,0.5,0.0014547995274108829,0.0014547995274108829,0.024334329719080342,0.04660449199053954,0.5,0.02330224599526977,0.02330224599526977
301,"6.353177216, 6.802598169",1.5336026827758433e-163,0.002776108900573405,0.5,0.0013880544502867026,0.0013880544502867026,0.04988790035940506,0.09354750082555963,0.5,0.04677375041277981,0.04677375041277981
302,"5.132415368, 6.851733454",7.9064183484196325e-140,0.00300211001856915,0.5,0.001501055009284575,0.001501055009284575,0.0171856941340764,0.05226834925783592,0.5,0.02613417462891796,0.02613417462891796
303,"6.20896025, 7.463787303",3.8765049517172758e-168,0.002746812948960145,0.5,0.0013734064744800724,0.0013734064744800724,0.05065435278163427,0.13330535409914585,0.5,0.06665267704957292,0.06665267704957292
304,"9.639520873, 7.109820229",3.386315972409925e-244,0.0023032146682010353,0.5,0.0011516073341005177,0.0011516073341005177,0.0032421069779542634,0.0241517036513381,0.5,0.01207585182566905,0.01207585182566905
305,"4.201700619, 6.279572087",4.390236739173154e-117,0.0032645020040816238,0.5,0.0016322510020408119,0.0016322510020408119,0.009259215880631631,0.03701524391771888,0.5,0.01850762195885944,0.01850762195885944
306,"6.579109516, 6.672409321",8.726884340388813e-167,0.002754202685739578,0.5,0.001377101342869789,0.001377101342869789,0.04706608280424219,0.0900079607046889,0.5,0.04500398035234445,0.04500398035234445
307,"7.217267336, 7.1081138",1.2958101854140811e-185,0.0026150801961334117,0.5,0.0013075400980667058,0.0013075400980667058,0.060057112602216495,0.08604260302854007,0.5,0.043021301514270034,0.043021301514270034
308,"6.579924968, 7.298869318",4.84114557904251e-174,0.0026995386652740204,0.5,0.0013497693326370102,0.0013497693326370102,0.06578639133592926,0.14421460731270194,0.5,0.07210730365635097,0.07210730365635097
309,"8.365711949, 8.139668573",2.1302462473021765e-225,0.0023840927658849496,0.5,0.0011920463829424748,0.0011920463829424748,0.0346400963541688,0.06676102923622237,0.5,0.03338051461811119,0.03338051461811119
310,"7.924111568, 8.808469628",9.632867208725454e-224,0.0023921720030004143,0.5,0.0011960860015002071,0.0011960860015002071,0.04150935892795722,0.09225360786187765,0.5,0.04612680393093883,0.04612680393093883
311,"7.035051962, 6.782025997",8.662695197796423e-178,0.0026708646645811573,0.5,0.0013354323322905786,0.0013354323322905786,0.05196620493600258,0.08286403888523632,0.5,0.04143201944261816,0.04143201944261816
312,"7.831360327, 7.327237746",3.3420923983029147e-202,0.002510772709532154,0.5,0.001255386354766077,0.001255386354766077,0.04548374563730932,0.08790019176725009,0.5,0.04395009588362504,0.04395009588362504
313,"9.205158856, 9.913162223",3.585227448790161e-272,0.002175174858636146,0.5,0.001087587429318073,0.001087587429318073,0.004338575882238301,0.030200669612564866,0.5,0.015100334806282433,0.015100334806282433
314,"8.192173639, 8.118257251",6.524129624779669e-221,0.002407502502081327,0.5,0.0012037512510406636,0.0012037512510406636,0.03775200347278669,0.06439808705279433,0.5,0.032199043526397166,0.032199043526397166
315,"6.238612498, 5.556532327",3.540677860747616e-148,0.002931805621912062,0.5,0.001465902810956031,0.001465902810956031,0.006537408185642609,0.03591568683584921,0.5,0.017957843417924606,0.017957843417924606
316,"6.428035957, 7.809551138",7.102048315030001e-177,0.0026800632490674133,0.5,0.0013400316245337066,0.0013400316245337066,0.04211780522078069,0.06756159187279163,0.5,0.03378079593639582,0.03378079593639582
317,"8.349349477, 7.864716887",2.423657234863664e-221,0.002401316641746533,0.5,0.0012006583208732666,0.0012006583208732666,0.031124059779570005,0.05785150706100109,0.5,0.028925753530500545,0.028925753530500545
318,"8.160434917, 7.652027496",4.8723169345319085e-214,0.0024416036282565727,0.5,0.0012208018141282864,0.0012208018141282864,0.03456252226845504,0.07466974992294002,0.5,0.03733487496147001,0.03733487496147001
319,"7.431555469, 6.720312874",7.548839118491451e-186,0.002614922014815092,0.5,0.001307461007407546,0.001307461007407546,0.04284852123561617,0.07509384531286242,0.5,0.03754692265643121,0.03754692265643121
320,"5.25217603, 6.674303273",3.110488527777421e-140,0.0029917970731849794,0.5,0.0014958985365924897,0.0014958985365924897,0.01753103973010053,0.048507094046640734,0.5,0.024253547023320367,0.024253547023320367
321,"8.176931913, 7.608589531",7.142521424777211e-214,0.0024430964171345514,0.5,0.0012215482085672757,0.0012215482085672757,0.0338361806438439,0.0718905039138835,0.5,0.03594525195694175,0.03594525195694175
322,"7.540472162, 8.098100917",2.9701077740984855e-205,0.00249475350449049,0.5,0.001247376752245245,0.001247376752245245,0.04418857655750896,0.07708717079582027,0.5,0.038543585397910134,0.038543585397910134
323,"5.963412177, 7.890437796",4.315243816523768e-168,0.0027456778442330972,0.5,0.0013728389221165486,0.0013728389221165486,0.02549025907246334,0.054184214568434745,0.5,0.027092107284217373,0.027092107284217373
324,"7.715676508, 7.976963365",9.105074811422161e-208,0.0024800984167308616,0.5,0.0012400492083654308,0.0012400492083654308,0.04440201637132495,0.08340512991986457,0.5,0.041702564959932284,0.041702564959932284
325,"6.63193699, 7.892921435",2.769703619398019e-182,0.0026414647274172346,0.5,0.0013207323637086173,0.0013207323637086173,0.04215231403783448,0.07299124449558492,0.5,0.03649562224779246,0.03649562224779246
326,"7.995991307, 8.660596621",1.886129826592516e-223,0.002394037632510288,0.5,0.001197018816255144,0.001197018816255144,0.043182195914496874,0.08847123970932608,0.5,0.04423561985466304,0.04423561985466304
327,"5.83896702, 7.349096351",3.4160279357838715e-159,0.002820019951771973,0.5,0.0014100099758859864,0.0014100099758859864,0.036832557474885584,0.07589920875389959,0.5,0.037949604376949796,0.037949604376949796
328,"6.751727656, 7.979094923",5.825124975045517e-186,0.0026160860459405015,0.5,0.0013080430229702508,0.0013080430229702508,0.040074127250183465,0.06616469551809746,0.5,0.03308234775904873,0.03308234775904873
329,"8.56937175, 8.057540218",2.8364952561615305e-229,0.0023612140966600688,0.5,0.0011806070483300344,0.0011806070483300344,0.02837184739642712,0.06049701177333843,0.5,0.030248505886669216,0.030248505886669216
330,"7.129883184, 6.974621802",4.20635709455898e-182,0.0026403648383404492,0.5,0.0013201824191702246,0.0013201824191702246,0.05839069198116793,0.08737497450261318,0.5,0.04368748725130659,0.04368748725130659
331,"6.724355346, 5.478023981",1.5663819357455546e-157,0.00285179848278589,0.5,0.001425899241392945,0.001425899241392945,0.003893958671824039,0.02987674869242341,0.5,0.014938374346211704,0.014938374346211704
332,"6.48378314, 6.519852595",4.296994576419873e-163,0.00278435160627778,0.5,0.00139217580313889,0.00139217580313889,0.03690019179931886,0.06715353384595361,0.5,0.03357676692297681,0.03357676692297681
333,"6.572923496, 7.468581623",6.725813933623954e-176,0.0026878039676694015,0.5,0.0013439019838347008,0.0013439019838347008,0.06148426748740403,0.11304704422174651,0.5,0.056523522110873255,0.056523522110873255
334,"10.03849542, 8.294315112",2.1323152246204055e-270,0.002184413799278573,0.5,0.0010922068996392865,0.0010922068996392865,0.003271394123589394,0.0274997514603522,0.5,0.0137498757301761,0.0137498757301761
335,"7.575590664, 7.560305871",3.1727478246857245e-199,0.0025243826209406066,0.5,0.0012621913104703033,0.0012621913104703033,0.05215357577759881,0.11082037737746482,0.5,0.05541018868873241,0.05541018868873241
336,"8.365103396, 8.682879958",9.367184398062332e-233,0.002347522069282382,0.5,0.001173761034641191,0.001173761034641191,0.038844423831959775,0.09907101843366486,0.5,0.04953550921683243,0.04953550921683243
337,"4.656006174, 6.487883194",3.2815735695558e-127,0.0031383136472719455,0.5,0.0015691568236359727,0.0015691568236359727,0.012769074416531198,0.03876502064797564,0.5,0.01938251032398782,0.01938251032398782
338,"7.195177204, 7.042036976",2.445572126077009e-184,0.0026244950928569566,0.5,0.0013122475464284783,0.0013122475464284783,0.05904009075428143,0.0822421249378158,0.5,0.0411210624689079,0.0411210624689079
339,"5.511022756, 5.869020369",7.5631778205499855e-137,0.00302850635824395,0.5,0.001514253179121975,0.001514253179121975,0.013305081386139544,0.038289797260503806,0.5,0.019144898630251903,0.019144898630251903
340,"8.753342167, 8.55737525",1.0861290604903607e-240,0.0023098307532863635,0.5,0.0011549153766431818,0.0011549153766431818,0.02840643664300509,0.06522824608097463,0.5,0.03261412304048732,0.03261412304048732
341,"7.694931083, 6.076193569",8.479790863821793e-185,0.002637599395926519,0.5,0.0013187996979632595,0.0013187996979632595,0.013690614959735753,0.04514921973138926,0.5,0.02257460986569463,0.02257460986569463
342,"6.375418474, 7.815452922",7.990730595097524e-176,0.002687692825240285,0.5,0.0013438464126201426,0.0013438464126201426,0.040469273575680295,0.06802828914560012,0.5,0.03401414457280006,0.03401414457280006
343,"7.621867152, 7.03031054",8.954166848584721e-194,0.002561996039394503,0.5,0.0012809980196972514,0.0012809980196972514,0.04878688561434382,0.08228035462645349,0.5,0.04114017731322674,0.04114017731322674
344,"7.2694263, 8.450979122",1.3855572699661494e-203,0.0025037859739291163,0.5,0.0012518929869645581,0.0012518929869645581,0.03555943797231278,0.0653887634155597,0.5,0.03269438170777985,0.03269438170777985
345,"9.026303634, 9.458162662",1.4248041573247956e-260,0.002222145577797936,0.5,0.001111072788898968,0.001111072788898968,0.010313335668134554,0.037939216371278034,0.5,0.018969608185639017,0.018969608185639017
346,"6.889529787, 7.453990563",1.4173884920085156e-182,0.002638853183633618,0.5,0.001319426591816809,0.001319426591816809,0.06393651753119554,0.09273443831631088,0.5,0.04636721915815544,0.04636721915815544
347,"5.964840319, 4.892614784",8.748080471383486e-137,0.0030584256029321283,0.5,0.0015292128014660642,0.0015292128014660642,0.005107603850156024,0.023291086196206415,0.5,0.011645543098103207,0.011645543098103207
348,"6.177052964, 8.390097143",8.453971003580564e-179,0.0026618479570061303,0.5,0.0013309239785030652,0.0013309239785030652,0.015144397392943487,0.043521877586480524,0.5,0.021760938793240262,0.021760938793240262
349,"8.006955665, 6.501603702",1.4010817612702396e-196,0.00255637812077783,0.5,0.001278189060388915,0.001278189060388915,0.023814075637630137,0.05856236128684931,0.5,0.029281180643424654,0.029281180643424654
350,"10.31519765, 10.53265705",2.045417155714e-312,0.002034650466568859,0.5,0.0010173252332844294,0.0010173252332844294,0.000134879311586634,0.015814608027672847,0.5,0.007907304013836424,0.007907304013836424
351,"7.648719669, 8.876440841",3.9786148196627905e-218,0.0024212359691813666,0.5,0.0012106179845906833,0.0012106179845906833,0.03706420374981418,0.08827768585173208,0.5,0.04413884292586604,0.04413884292586604
352,"3.087812252, 6.852529561",2.835626337037477e-104,0.0034253909869310507,0.5,0.0017126954934655254,0.0017126954934655254,0.0033292199524032895,0.022614577703948223,0.5,0.011307288851974111,0.011307288851974111
353,"7.291122055, 6.902132249",8.147857223392037e-185,0.00262136232148852,0.5,0.00131068116074426,0.00131068116074426,0.05264708870505697,0.08015974784450487,0.5,0.040079873922252436,0.040079873922252436
354,"8.65655907, 8.624870782",3.367089342018074e-239,0.002316825140863482,0.5,0.001158412570431741,0.001158412570431741,0.03153528234715684,0.06375685503212312,0.5,0.03187842751606156,0.03187842751606156
355,"5.337309264, 6.10525113",6.35519814269177e-136,0.0030357140716012003,0.5,0.0015178570358006002,0.0015178570358006002,0.014609333246643572,0.04177260504867758,0.5,0.02088630252433879,0.02088630252433879
356,"6.818550575, 6.457241023",1.8014750332175308e-169,0.0027319765174724,0.5,0.0013659882587362,0.0013659882587362,0.034893378925423095,0.06419787994271889,0.5,0.032098939971359444,0.032098939971359444
357,"6.965578831, 7.273670486",4.590931918307205e-182,0.0026350137018621798,0.5,0.0013175068509310899,0.0013175068509310899,0.0660757133996919,0.11197217198728167,0.5,0.055986085993640834,0.055986085993640834
358,"7.406793748, 7.790807707",2.8441084264124092e-198,0.002536767637527705,0.5,0.0012683838187638526,0.0012683838187638526,0.050744097511025196,0.07833878159990366,0.5,0.03916939079995183,0.03916939079995183
359,"9.313217101, 8.53217463",1.2746561143095088e-254,0.0022473192124497143,0.5,0.0011236596062248571,0.0011236596062248571,0.010860615966671379,0.040939062018315917,0.5,0.020469531009157958,0.020469531009157958
360,"7.162563417, 7.128590227",1.1947705294197027e-184,0.002620939833958204,0.5,0.001310469916979102,0.001310469916979102,0.06158885152814459,0.09136998359047176,0.5,0.04568499179523588,0.04568499179523588
361,"7.249857449, 8.033272502",9.24203994909585e-198,0.002539896523740441,0.5,0.0012699482618702205,0.0012699482618702205,0.04433458583858815,0.08067590882778379,0.5,0.040337954413891895,0.040337954413891895
362,"6.616269872, 8.224505246",4.447418890520476e-186,0.002614452197816676,0.5,0.001307226098908338,0.001307226098908338,0.02773740474977467,0.05768797222926968,0.5,0.02884398611463484,0.02884398611463484
363,"5.941698564, 6.496363531",8.837311925548537e-152,0.002878499799174753,0.5,0.0014392498995873765,0.0014392498995873765,0.026825526799761613,0.05297153141096267,0.5,0.026485765705481334,0.026485765705481334
364,"5.851592504, 7.783210538",1.6635420384884957e-164,0.0027745083131358907,0.5,0.0013872541565679453,0.0013872541565679453,0.026246303190412205,0.05788045697430608,0.5,0.02894022848715304,0.02894022848715304
365,"8.074486781, 8.429858914",3.119365086405577e-222,0.002400713739954259,0.5,0.0012003568699771295,0.0012003568699771295,0.04251197823907433,0.07458854967831004,0.5,0.03729427483915502,0.03729427483915502
366,"8.451188776, 8.065697484",1.7290548196036165e-226,0.0023767477644782713,0.5,0.0011883738822391356,0.0011883738822391356,0.03153628951768634,0.06562292457703284,0.5,0.03281146228851642,0.03281146228851642
367,"6.532322743, 6.836797302",1.1502955568816983e-167,0.0027442513214025184,0.5,0.0013721256607012592,0.0013721256607012592,0.05545991852450689,0.12717483224566473,0.5,0.06358741612283236,0.06358741612283236
368,"4.7225409, 6.138906561",6.350071624329195e-125,0.0031510857855578008,0.5,0.0015755428927789004,0.0015755428927789004,0.010874556172835118,0.03737864203447812,0.5,0.01868932101723906,0.01868932101723906
369,"5.049625328, 6.467081655",3.02921681388091e-134,0.0030485999823331444,0.5,0.0015242999911665722,0.0015242999911665722,0.01454776404528712,0.045801089529028186,0.5,0.022900544764514093,0.022900544764514093
370,"8.293695925, 7.566768283",3.98060910114776e-216,0.00243132030173054,0.5,0.00121566015086527,0.00121566015086527,0.029785833613473957,0.06649564679935105,0.5,0.033247823399675525,0.033247823399675525
371,"6.346278994, 6.152500434",2.6335722176384206e-156,0.0028399516469929734,0.5,0.0014199758234964867,0.0014199758234964867,0.017906222841885294,0.0502079182801448,0.5,0.0251039591400724,0.0251039591400724
372,"6.533834445, 7.668627913",1.908831493137813e-177,0.0026762989379687397,0.5,0.0013381494689843699,0.0013381494689843699,0.05188641347345697,0.08295944552124886,0.5,0.04147972276062443,0.04147972276062443
373,"5.12363819, 6.138962002",2.9133288971622535e-132,0.003072158265381282,0.5,0.001536079132690641,0.001536079132690641,0.013420900330709102,0.04396320860185682,0.5,0.02198160430092841,0.02198160430092841
374,"6.42770478, 7.349064397",2.127937074398252e-171,0.0027216184740625625,0.5,0.0013608092370312813,0.0013608092370312813,0.061520125636298634,0.14176801595902927,0.5,0.07088400797951463,0.07088400797951463
375,"0.677603731, 1.959271167",3.889869021607726e-39,0.005461605952333375,0.5,0.0027308029761666875,0.0027308029761666875,0.023426633633953278,0.05269474938445372,0.5,0.02634737469222686,0.02634737469222686
376,"2.312198064, 1.578175995",3.718125048067213e-57,0.00461591845697732,0.5,0.00230795922848866,0.00230795922848866,0.03919168199612044,0.06759650369787673,0.5,0.033798251848938365,0.033798251848938365
377,"0.344757623, 2.788085593",6.470642633679188e-39,0.0055198476300319195,0.5,0.0027599238150159597,0.0027599238150159597,0.00372363541353108,0.030962744621892805,0.5,0.015481372310946402,0.015481372310946402
378,"1.66265473, 0.265847079",1.1608710646075323e-41,0.0053028325864251016,0.5,0.0026514162932125508,0.0026514162932125508,0.03290806594201324,0.06600854945405521,0.5,0.033004274727027605,0.033004274727027605
379,"2.768389697, -0.270287176",3.1852383620318527e-46,0.004780325261983723,0.5,0.0023901626309918616,0.0023901626309918616,0.017744839262419165,0.04307298586023832,0.5,0.02153649293011916,0.02153649293011916
380,"1.654792654, 1.51148431",9.088364345388758e-49,0.004964191233015339,0.5,0.0024820956165076697,0.0024820956165076697,0.033141582381851095,0.06571174839496817,0.5,0.032855874197484085,0.032855874197484085
381,"1.571480556, 1.57349835",5.012870235430921e-48,0.004997871931961005,0.5,0.0024989359659805025,0.0024989359659805025,0.032399427761575214,0.07014512317191672,0.5,0.03507256158595836,0.03507256158595836
382,"1.478618315, 2.026554363",1.8321101292958742e-48,0.0050042137747265715,0.5,0.0025021068873632858,0.0025021068873632858,0.028407580650512278,0.07414523373340096,0.5,0.03707261686670048,0.03707261686670048
383,"-0.03180406, -0.663343398",3.715074387894085e-24,0.006733960453772675,0.5,0.0033669802268863373,0.0033669802268863373,0.006411522379907844,0.03282788677077126,0.5,0.01641394338538563,0.01641394338538563
384,"6.083994016, 3.885766879",1.0789255810452565e-131,0.003104629198444084,0.5,0.001552314599222042,0.001552314599222042,0.00037302946916911126,0.018299827631719837,0.5,0.009149913815859919,0.009149913815859919
385,"0.663705949, 0.195674917",4.244681232702307e-33,0.005924780099452149,0.5,0.0029623900497260745,0.0029623900497260745,0.025782679659807788,0.05518150130374084,0.5,0.02759075065187042,0.02759075065187042
386,"1.016735765, 1.003636946",1.4560804824997625e-39,0.0054508900416243445,0.5,0.0027254450208121722,0.0027254450208121722,0.02715157328674944,0.05500213637567424,0.5,0.02750106818783712,0.02750106818783712
387,"-0.054035415, 0.725714941",2.611093128430672e-28,0.006330469990636876,0.5,0.003165234995318438,0.003165234995318438,0.014038051878541612,0.038676201359755635,0.5,0.019338100679877818,0.019338100679877818
388,"3.534896544, 1.187992559",2.4550752250195193e-67,0.0042216940492525775,0.5,0.0021108470246262888,0.0021108470246262888,0.02027642898781518,0.05260929590631171,0.5,0.026304647953155853,0.026304647953155853
389,"2.597912091, 1.283999812",4.995769429754834e-59,0.004520342007521466,0.5,0.002260171003760733,0.002260171003760733,0.04441055441247425,0.07471027815712407,0.5,0.037355139078562034,0.037355139078562034
390,"2.731914944, 2.900832451",1.5264602714155293e-68,0.004255214622115404,0.5,0.002127607311057702,0.002127607311057702,0.01964252072873779,0.04770385267296086,0.5,0.02385192633648043,0.02385192633648043
391,"0.855946182, 0.189564861",6.470408695146619e-35,0.005823734250462856,0.5,0.002911867125231428,0.002911867125231428,0.028379667229758525,0.06349821630551186,0.5,0.03174910815275593,0.03174910815275593
392,"3.458668598, 1.855294211",8.12796071654876e-74,0.0040675851610892325,0.5,0.0020337925805446163,0.0020337925805446163,0.03215220520318564,0.0834593056202133,0.5,0.04172965281010665,0.04172965281010665
393,"2.749257432, 0.690439885",1.4688696403143746e-54,0.0046325796618444945,0.5,0.0023162898309222473,0.0023162898309222473,0.044903050661504885,0.1107569583389085,0.5,0.05537847916945425,0.05537847916945425
394,"4.087473756, 0.267996415",1.9217890018443705e-64,0.00410181228197864,0.5,0.00205090614098932,0.00205090614098932,0.002935758748900489,0.029289643447846334,0.5,0.014644821723923167,0.014644821723923167
395,"1.683846468, -0.63564832",1.8891074168567202e-34,0.0055183557846546945,0.5,0.0027591778923273472,0.0027591778923273472,0.017904383779463035,0.047002416506441165,0.5,0.023501208253220583,0.023501208253220583
396,"0.726530248, -0.05063078",1.2006400609472786e-32,0.005974515103413747,0.5,0.0029872575517068734,0.0029872575517068734,0.02625779389442923,0.06510206137687138,0.5,0.03255103068843569,0.03255103068843569
397,"2.729399824, 2.107656751",4.171011212291891e-65,0.00433540325151341,0.5,0.002167701625756705,0.002167701625756705,0.03806271160501587,0.08264182282993521,0.5,0.041320911414967604,0.041320911414967604
398,"-0.298976689, -0.285756914",2.523164191221058e-23,0.006906977827273158,0.5,0.003453488913636579,0.003453488913636579,0.005756837913705415,0.03415214530122907,0.5,0.017076072650614536,0.017076072650614536
399,"3.057025778, 2.012745791",2.4622442834456747e-69,0.0042310126147052565,0.5,0.0021155063073526282,0.0021155063073526282,0.03920692611928864,0.0962555555678131,0.5,0.04812777778390655,0.04812777778390655
400,"0.555970014, -0.448950288",1.0471902676564536e-28,0.006164588473718632,0.5,0.003082294236859316,0.003082294236859316,0.01906902241537692,0.05584062342552865,0.5,0.027920311712764326,0.027920311712764326
401,"2.860081526, 1.181636953",1.4949604344566597e-60,0.004463558112614736,0.5,0.002231779056307368,0.002231779056307368,0.042057089374723085,0.07893080871876708,0.5,0.03946540435938354,0.03946540435938354
402,"4.466081286, 3.137531049",4.5856953673934523e-97,0.003592061088639111,0.5,0.0017960305443195555,0.0017960305443195555,0.007639588379742309,0.033107854195951275,0.5,0.016553927097975638,0.016553927097975638
403,"-0.766912638, 0.392507007",1.5522255646557454e-21,0.007132965296669042,0.5,0.003566482648334521,0.003566482648334521,0.0045081476625248315,0.028029242041347952,0.5,0.014014621020673976,0.014014621020673976
404,"1.140155807, 0.92005753",1.6121527829290994e-40,0.005362034527444191,0.5,0.0026810172637220953,0.0026810172637220953,0.027749168712519517,0.05289425385823282,0.5,0.02644712692911641,0.02644712692911641
405,"-0.557256042, 0.022462438",4.964613784038497e-22,0.007000858963091763,0.5,0.0035004294815458815,0.0035004294815458815,0.004810695865879074,0.02924785622533278,0.5,0.01462392811266639,0.01462392811266639
406,"0.754519337, -0.228605934",1.5564536611029487e-31,0.006004257137876442,0.5,0.003002128568938221,0.003002128568938221,0.025415207803216888,0.06951437233344589,0.5,0.03475718616672294,0.03475718616672294
407,"-0.196770964, -0.240754868",2.9663152701278875e-24,0.006795501105348976,0.5,0.003397750552674488,0.003397750552674488,0.0069117910662466215,0.0368955208755601,0.5,0.01844776043778005,0.01844776043778005
408,"0.775499393, -0.817587275",3.323318674970198e-27,0.0062243300837699495,0.5,0.0031121650418849747,0.0031121650418849747,0.015535165613231523,0.04564829931880482,0.5,0.02282414965940241,0.02282414965940241
409,"1.049151096, 0.006376894",3.1134832479710426e-35,0.005764678769298861,0.5,0.0028823393846494306,0.0028823393846494306,0.029749606437151944,0.0669006471691108,0.5,0.0334503235845554,0.0334503235845554
410,"1.673916622, 0.634942055",6.290332489533296e-45,0.0051661046268840745,0.5,0.0025830523134420373,0.0025830523134420373,0.03623992538182053,0.06569299593988717,0.5,0.032846497969943586,0.032846497969943586
